"station_name","year","safe_chill"
"Neuquen","2013",68.1780528981308
"Trelew","1981",77.5483180698284
"Trelew","2017",72.5598303861934
"Trelew","1985",77.2826548185894
"Trelew","1989",76.2583726573002
"Trelew","1993",74.328787031176
"Trelew","1997",75.0573498571343
"Trelew","2001",75.171425113961
"Trelew","2005",75.0324428181329
"Trelew","2009",74.8610344716535
"Trelew","2013",74.0485285031402
"Viedma","1981",75.9810741551364
"Viedma","2017",70.7159477549021
"Viedma","1985",76.7492371794665
"Viedma","1989",76.7705189180479
"Viedma","1993",75.5954737205907
"Viedma","1997",75.1434677629514
"Viedma","2001",74.1844034850528
"Viedma","2005",73.4749724082612
"Viedma","2009",72.5043878404576
"Viedma","2013",72.0375547805334
"MARCOS JUAREZ","1981",41.3926507278343
"MARCOS JUAREZ","2017",38.1487846690466
"MARCOS JUAREZ","1985",40.296309420095
"MARCOS JUAREZ","1989",40.7490709116864
"MARCOS JUAREZ","1993",40.8463194787235
"MARCOS JUAREZ","1997",38.4246441919722
"MARCOS JUAREZ","2001",39.560325606697
"MARCOS JUAREZ","2005",41.1033866025127
"MARCOS JUAREZ","2009",40.1020542845381
"MARCOS JUAREZ","2013",39.0795452092098
"SANTIAGO DEL ESTERO","1981",19.0082191119191
"SANTIAGO DEL ESTERO","2017",15.9785882728606
"SANTIAGO DEL ESTERO","1985",16.6045740420491
"SANTIAGO DEL ESTERO","1989",17.3798346357876
"SANTIAGO DEL ESTERO","1993",17.3107922120053
"SANTIAGO DEL ESTERO","1997",16.3229429764433
"SANTIAGO DEL ESTERO","2001",15.806288674518
"SANTIAGO DEL ESTERO","2005",17.415387870534
"SANTIAGO DEL ESTERO","2009",16.9199567528024
"SANTIAGO DEL ESTERO","2013",16.806527861414
"SAN CARLOS DE BARILOCHE","1981",84.0205300607704
"SAN CARLOS DE BARILOCHE","2017",82.6613059467563
"SAN CARLOS DE BARILOCHE","1985",83.4497500155485
"SAN CARLOS DE BARILOCHE","1989",82.7302576790516
"SAN CARLOS DE BARILOCHE","1993",82.8674670267246
"SAN CARLOS DE BARILOCHE","1997",82.448382479929
"SAN CARLOS DE BARILOCHE","2001",82.4148283284408
"SAN CARLOS DE BARILOCHE","2005",82.1084803626129
"SAN CARLOS DE BARILOCHE","2009",81.9650944798486
"SAN CARLOS DE BARILOCHE","2013",82.0623134384267
"CERES","1981",24.1728267405683
"CERES","2017",19.1212493862865
"CERES","1985",24.2829491940165
"CERES","1989",25.2460764921839
"CERES","1993",25.4806901685265
"CERES","1997",25.2603285202645
"CERES","2001",24.3378045108348
"CERES","2005",24.3665668639725
"CERES","2009",21.3897046513302
"CERES","2013",20.2648750002531
"EL PLUMERILLO","1981",57.6111244807475
"EL PLUMERILLO","2017",50.6905715708367
"EL PLUMERILLO","1985",56.1020568306585
"EL PLUMERILLO","1989",54.5137808260815
"EL PLUMERILLO","1993",53.6599255058372
"EL PLUMERILLO","1997",53.0551176995859
"EL PLUMERILLO","2001",54.4502496875075
"EL PLUMERILLO","2005",54.4574520303231
"EL PLUMERILLO","2009",53.3925996389961
"EL PLUMERILLO","2013",50.373561253009
"EL TEPUAL INTL","1981",88.9510184659539
"EL TEPUAL INTL","2017",87.370764546702
"EL TEPUAL INTL","1985",89.6681422724741
"EL TEPUAL INTL","1989",89.3328773062622
"EL TEPUAL INTL","1993",88.5891585712634
"EL TEPUAL INTL","1997",87.8841784528613
"EL TEPUAL INTL","2001",88.1024308778017
"EL TEPUAL INTL","2005",88.6078876885203
"EL TEPUAL INTL","2009",88.7788708805092
"EL TEPUAL INTL","2013",88.0920073570414
"JUNIN","1981",53.9952861021566
"JUNIN","2017",46.9174244398723
"JUNIN","1985",52.5739170031657
"JUNIN","1989",53.1379443467749
"JUNIN","1993",51.2161136815913
"JUNIN","1997",49.6702010987407
"JUNIN","2001",49.5819331983673
"JUNIN","2005",49.9997810843588
"JUNIN","2009",49.2934882154173
"JUNIN","2013",47.7393526795772
"ROSARIO","1981",42.6140638033216
"ROSARIO","2017",36.9639409583433
"ROSARIO","1985",41.8758836404856
"ROSARIO","1989",42.6581705920885
"ROSARIO","1993",39.7285466433977
"ROSARIO","1997",37.7365603458729
"ROSARIO","2001",37.3976568391063
"ROSARIO","2005",38.8888867321907
"ROSARIO","2009",37.4251486128564
"ROSARIO","2013",36.6862513249362
"SAUCE VIEJO","1981",32.1126803224306
"SAUCE VIEJO","2017",28.2266309145593
"SAUCE VIEJO","1985",31.2916540853294
"SAUCE VIEJO","1989",33.266232008878
"SAUCE VIEJO","1993",31.7640207124466
"SAUCE VIEJO","1997",30.0981833386486
"SAUCE VIEJO","2001",29.1464773299822
"SAUCE VIEJO","2005",30.5684788959688
"SAUCE VIEJO","2009",29.6527302543932
"SAUCE VIEJO","2013",28.7679092947242
"GENERAL URQUIZA","1981",35.7965139279653
"GENERAL URQUIZA","2017",30.8316073029432
"GENERAL URQUIZA","1985",34.9843713127889
"GENERAL URQUIZA","1989",35.4538779779314
"GENERAL URQUIZA","1993",34.735577088763
"GENERAL URQUIZA","1997",32.5636388640587
"GENERAL URQUIZA","2001",32.5328279990517
"GENERAL URQUIZA","2005",33.5832467597884
"GENERAL URQUIZA","2009",32.5117615660938
"GENERAL URQUIZA","2013",32.2597807642135
"COMANDANTE ESPORA","1981",68.4882239831222
"COMANDANTE ESPORA","2017",58.2886886569495
"COMANDANTE ESPORA","1985",66.6540804604792
"COMANDANTE ESPORA","1989",64.312889454719
"COMANDANTE ESPORA","1993",60.3576958237818
"COMANDANTE ESPORA","1997",58.9643364065805
"COMANDANTE ESPORA","2001",59.8239863471576
"COMANDANTE ESPORA","2005",61.1402975671926
"COMANDANTE ESPORA","2009",60.9990464603743
"COMANDANTE ESPORA","2013",60.1884629964243
"CERRO MORENO INTL","1981",7.04534854069243
"CERRO MORENO INTL","2017",11.0092258470988
"CERRO MORENO INTL","1985",8.02630505060301
"CERRO MORENO INTL","1989",8.05254247481901
"CERRO MORENO INTL","1993",7.85357862376304
"CERRO MORENO INTL","1997",8.04849492725077
"CERRO MORENO INTL","2001",10.0468948194298
"CERRO MORENO INTL","2005",13.0597272093419
"CERRO MORENO INTL","2009",12.9948507637391
"CERRO MORENO INTL","2013",12.0550118443432
"SALTA","1981",28.1179391593948
"SALTA","2017",25.0834901765168
"SALTA","1985",28.4023012656189
"SALTA","1989",29.3153883803615
"SALTA","1993",28.5294536590263
"SALTA","1997",27.26487597752
"SALTA","2001",24.9737695546178
"SALTA","2005",25.7105701195153
"SALTA","2009",24.3865789052154
"SALTA","2013",25.8826641566334
"ESQUEL","1981",82.3057752302457
"ESQUEL","2017",82.0621395253902
"ESQUEL","1985",82.0771165295082
"ESQUEL","1989",81.8893505589035
"ESQUEL","1993",81.9481952587448
"ESQUEL","1997",81.3769987829078
"ESQUEL","2001",80.9634866272696
"ESQUEL","2005",80.9088613898221
"ESQUEL","2009",81.6373822098485
"ESQUEL","2013",81.8051848004925
"JUJUY","1981",20.5385201579861
"JUJUY","2017",15.8940884708197
"JUJUY","1985",19.3407647379594
"JUJUY","1989",18.6764421196362
"JUJUY","1993",18.8694243351829
"JUJUY","1997",17.5991991847674
"JUJUY","2001",17.1018036126029
"JUJUY","2005",18.0702383350852
"JUJUY","2009",17.0289889793294
"JUJUY","2013",17.0793449588809
"SAN JUAN","1981",47.751653141449
"SAN JUAN","2017",41.0418114327398
"SAN JUAN","1985",46.5390028930414
"SAN JUAN","1989",45.382661677299
"SAN JUAN","1993",44.7064754281555
"SAN JUAN","1997",43.4598347616884
"SAN JUAN","2001",43.7489366865607
"SAN JUAN","2005",44.4113685137922
"SAN JUAN","2009",43.0480935760579
"SAN JUAN","2013",41.4866801896894
"GOBERNADOR CASTELLO","1981",73.0055572279894
"GOBERNADOR CASTELLO","2017",65.4993016489707
"GOBERNADOR CASTELLO","1985",73.8080462369871
"GOBERNADOR CASTELLO","1989",74.3326761434428
"GOBERNADOR CASTELLO","1993",72.7937699440727
"GOBERNADOR CASTELLO","1997",72.2868138699033
"GOBERNADOR CASTELLO","2001",70.975938948478
"GOBERNADOR CASTELLO","2005",70.07848570023
"GOBERNADOR CASTELLO","2009",68.8895405477388
"GOBERNADOR CASTELLO","2013",66.3799412198496
"RECONQUISTA AERO","1981",18.7115126433309
"RECONQUISTA AERO","2017",14.0658379915189
"RECONQUISTA AERO","1985",17.8213021721622
"RECONQUISTA AERO","1989",17.1419364697007
"RECONQUISTA AERO","1993",15.9175231767108
"RECONQUISTA AERO","1997",15.5854762087345
"RECONQUISTA AERO","2001",14.3300744363987
"RECONQUISTA AERO","2005",15.8938545866091
"RECONQUISTA AERO","2009",14.904116303245
"RECONQUISTA AERO","2013",14.5151847284303
"GUALEGUAYCHU","1981",38.3660791557375
"GUALEGUAYCHU","2017",35.2414342525897
"GUALEGUAYCHU","1985",35.6126118875036
"GUALEGUAYCHU","1989",37.0123472241658
"GUALEGUAYCHU","1993",34.3425113875501
"GUALEGUAYCHU","1997",34.0703955460522
"GUALEGUAYCHU","2001",32.9367936682174
"GUALEGUAYCHU","2005",36.7359434752452
"GUALEGUAYCHU","2009",36.1001248249868
"GUALEGUAYCHU","2013",34.8933620840417
"MINISTRO PISTARINI","1981",51.3440397080933
"MINISTRO PISTARINI","2017",43.8292926782324
"MINISTRO PISTARINI","1985",49.1845335076559
"MINISTRO PISTARINI","1989",49.5777947378392
"MINISTRO PISTARINI","1993",47.8591376979766
"MINISTRO PISTARINI","1997",47.1033790612494
"MINISTRO PISTARINI","2001",48.1472927536042
"MINISTRO PISTARINI","2005",48.4556845144052
"MINISTRO PISTARINI","2009",47.5638043498784
"MINISTRO PISTARINI","2013",46.4139907370227
"TANDIL","1981",73.26694429603
"TANDIL","2017",68.286300844225
"TANDIL","1985",72.234477858181
"TANDIL","1989",72.7568279604857
"TANDIL","1993",71.9203688347674
"TANDIL","1997",71.0112328229352
"TANDIL","2001",70.713547259933
"TANDIL","2005",71.1295066152561
"TANDIL","2009",70.0463778610419
"TANDIL","2013",68.8119628934837
"AEROPARQUE JORGE NEWBERY","1981",44.335031675892
"AEROPARQUE JORGE NEWBERY","2017",34.2448964908508
"AEROPARQUE JORGE NEWBERY","1985",43.6379467267634
"AEROPARQUE JORGE NEWBERY","1989",44.7831695319483
"AEROPARQUE JORGE NEWBERY","1993",41.8646359217605
"AEROPARQUE JORGE NEWBERY","1997",39.7135842754219
"AEROPARQUE JORGE NEWBERY","2001",40.5091398448257
"AEROPARQUE JORGE NEWBERY","2005",40.4158259989454
"AEROPARQUE JORGE NEWBERY","2009",39.0261267067872
"AEROPARQUE JORGE NEWBERY","2013",37.3333601056308
"LAGUNA DE LOS PATOS INTL","1981",43.5727945108438
"LAGUNA DE LOS PATOS INTL","2017",43.1260876931246
"LAGUNA DE LOS PATOS INTL","1985",40.8836529973059
"LAGUNA DE LOS PATOS INTL","1989",43.0819550515689
"LAGUNA DE LOS PATOS INTL","1993",40.2771330004405
"LAGUNA DE LOS PATOS INTL","1997",39.520939293373
"LAGUNA DE LOS PATOS INTL","2001",42.3840780744258
"LAGUNA DE LOS PATOS INTL","2005",44.6246091298126
"LAGUNA DE LOS PATOS INTL","2009",46.9800084819108
"LAGUNA DE LOS PATOS INTL","2013",46.335903186563
"ALMIRANTE ZAR","1981",74.811071613628
"ALMIRANTE ZAR","2017",67.5672539590578
"ALMIRANTE ZAR","1985",74.345191151674
"ALMIRANTE ZAR","1989",73.170759783131
"ALMIRANTE ZAR","1993",70.6719932626906
"ALMIRANTE ZAR","1997",69.7631198223303
"ALMIRANTE ZAR","2001",69.3240302634767
"ALMIRANTE ZAR","2005",71.0157885904382
"ALMIRANTE ZAR","2009",70.0990342183168
"ALMIRANTE ZAR","2013",69.0438786391633
"NUEVA HESPERIDES INTL","1981",24.783127661593
"NUEVA HESPERIDES INTL","2017",27.6011642164121
"NUEVA HESPERIDES INTL","1985",23.6055804750195
"NUEVA HESPERIDES INTL","1989",24.3998968973674
"NUEVA HESPERIDES INTL","1993",23.8564909008774
"NUEVA HESPERIDES INTL","1997",23.4530370399293
"NUEVA HESPERIDES INTL","2001",25.6091414846669
"NUEVA HESPERIDES INTL","2005",29.4106872939205
"NUEVA HESPERIDES INTL","2009",28.7959299450438
"NUEVA HESPERIDES INTL","2013",29.041159565121
"COMODORO PIERRESTEGUI","1981",25.615408903959
"COMODORO PIERRESTEGUI","2017",23.9721702633492
"COMODORO PIERRESTEGUI","1985",25.2760350872347
"COMODORO PIERRESTEGUI","1989",26.2704072076272
"COMODORO PIERRESTEGUI","1993",24.9600832221809
"COMODORO PIERRESTEGUI","1997",24.0502531391444
"COMODORO PIERRESTEGUI","2001",23.5153434928054
"COMODORO PIERRESTEGUI","2005",26.011723195842
"COMODORO PIERRESTEGUI","2009",26.4517475391826
"COMODORO PIERRESTEGUI","2013",25.4733761974701
"SAN RAFAEL","1981",58.590543833935
"SAN RAFAEL","2017",50.6890078908905
"SAN RAFAEL","1985",56.4478766230768
"SAN RAFAEL","1989",57.4098828739038
"SAN RAFAEL","1993",55.4757212368686
"SAN RAFAEL","1997",54.7559978744819
"SAN RAFAEL","2001",55.8157970411921
"SAN RAFAEL","2005",55.6791020389574
"SAN RAFAEL","2009",53.8825973514236
"SAN RAFAEL","2013",52.3275680388606
"RESISTENCIA","1981",10.0198955771457
"RESISTENCIA","2017",8.72064483731128
"RESISTENCIA","1985",10.2608051609558
"RESISTENCIA","1989",10.0709517527539
"RESISTENCIA","1993",10.6532349739844
"RESISTENCIA","1997",9.2305474693369
"RESISTENCIA","2001",8.74263967302113
"RESISTENCIA","2005",9.61781038184691
"RESISTENCIA","2009",9.11336344285337
"RESISTENCIA","2013",9.40596067932418
"CORRIENTES","1981",11.8538252854938
"CORRIENTES","2017",10.0240373613111
"CORRIENTES","1985",11.9680196607665
"CORRIENTES","1989",11.7218982713998
"CORRIENTES","1993",12.0731178639494
"CORRIENTES","1997",10.6268305215298
"CORRIENTES","2001",8.85037292718198
"CORRIENTES","2005",10.4692901900223
"CORRIENTES","2009",9.86333286217541
"CORRIENTES","2013",9.85797461950347
"MAR DEL PLATA","1981",70.7012217320498
"MAR DEL PLATA","2017",65.9301806925623
"MAR DEL PLATA","1985",69.7052347591307
"MAR DEL PLATA","1989",70.2521622540194
"MAR DEL PLATA","1993",69.6591997790492
"MAR DEL PLATA","1997",68.0227207021276
"MAR DEL PLATA","2001",68.6338316692697
"MAR DEL PLATA","2005",69.3450183546556
"MAR DEL PLATA","2009",68.1886514073212
"MAR DEL PLATA","2013",67.1477214301603
"PASO DE LOS TOROS","1981",38.2250268330199
"PASO DE LOS TOROS","2017",34.5956118051233
"PASO DE LOS TOROS","1985",35.7381447657669
"PASO DE LOS TOROS","1989",36.5804440005045
"PASO DE LOS TOROS","1993",35.468304895795
"PASO DE LOS TOROS","1997",33.9161390288737
"PASO DE LOS TOROS","2001",32.4991919326108
"PASO DE LOS TOROS","2005",34.3583791730596
"PASO DE LOS TOROS","2009",34.7873392428683
"PASO DE LOS TOROS","2013",35.4172499230458
"PASO DE LOS LIBRES","1981",17.8085322098541
"PASO DE LOS LIBRES","2017",15.1033615877657
"PASO DE LOS LIBRES","1985",17.1623476568033
"PASO DE LOS LIBRES","1989",17.1854138392825
"PASO DE LOS LIBRES","1993",17.4841290824434
"PASO DE LOS LIBRES","1997",15.9379075286504
"PASO DE LOS LIBRES","2001",15.7664360293898
"PASO DE LOS LIBRES","2005",17.7627900527339
"PASO DE LOS LIBRES","2009",16.8981759785514
"PASO DE LOS LIBRES","2013",16.0817867175131
"CARRASCO INTL","1981",48.3309498452854
"CARRASCO INTL","2017",44.5098580016938
"CARRASCO INTL","1985",47.9197522594284
"CARRASCO INTL","1989",50.6051181875032
"CARRASCO INTL","1993",49.0257177534768
"CARRASCO INTL","1997",48.5901875133582
"CARRASCO INTL","2001",48.175301061246
"CARRASCO INTL","2005",47.7551974940006
"CARRASCO INTL","2009",46.1064775886427
"CARRASCO INTL","2013",45.4183313476133
"ARTIGAS INTL","1981",20.9021020104763
"ARTIGAS INTL","2017",20.6488988048495
"ARTIGAS INTL","1985",21.66179846518
"ARTIGAS INTL","1989",21.9849619616623
"ARTIGAS INTL","1993",21.755441776148
"ARTIGAS INTL","1997",20.1949986382842
"ARTIGAS INTL","2001",19.9608343179757
"ARTIGAS INTL","2005",20.8290258471466
"ARTIGAS INTL","2009",20.9355073337582
"ARTIGAS INTL","2013",21.2801426064648
"BALMACEDA","1981",78.8743459435582
"BALMACEDA","2017",80.6870327533898
"BALMACEDA","1985",78.2577453673866
"BALMACEDA","1989",77.9392606346928
"BALMACEDA","1993",79.6800960375258
"BALMACEDA","1997",78.8531360055531
"BALMACEDA","2001",78.6409586226655
"BALMACEDA","2005",78.6882750812492
"BALMACEDA","2009",79.1755082446598
"BALMACEDA","2013",79.8581101961827
"FORMOSA","1981",6.54708518859672
"FORMOSA","2017",5.56033009972566
"FORMOSA","1985",6.04492495245063
"FORMOSA","1989",5.81584117228488
"FORMOSA","1993",6.00262166249672
"FORMOSA","1997",5.17752621083298
"FORMOSA","2001",5.04205896525716
"FORMOSA","2005",5.64003103153715
"FORMOSA","2009",5.40397155385085
"FORMOSA","2013",5.86291170918861
"COMODORO RIVADAVIA","1981",79.6134218875861
"COMODORO RIVADAVIA","2017",71.9283001357553
"COMODORO RIVADAVIA","1985",78.2175915410462
"COMODORO RIVADAVIA","1989",78.0707092053217
"COMODORO RIVADAVIA","1993",75.8862567895703
"COMODORO RIVADAVIA","1997",75.5260304325288
"COMODORO RIVADAVIA","2001",76.375657879971
"COMODORO RIVADAVIA","2005",75.0076138878177
"COMODORO RIVADAVIA","2009",74.6843546856544
"COMODORO RIVADAVIA","2013",72.6938872987885
"MALARGUE","1981",72.6517487962751
"MALARGUE","2017",67.7989512402341
"MALARGUE","1985",71.5392826519692
"MALARGUE","1989",71.5148379799921
"MALARGUE","1993",70.8677058409212
"MALARGUE","1997",69.5573725738805
"MALARGUE","2001",70.2707387187584
"MALARGUE","2005",70.5925562320172
"MALARGUE","2009",68.729671933741
"MALARGUE","2013",68.3075770447631
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","1981",27.1827048762004
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","2017",26.8851578028693
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","1985",27.4503280483232
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","1989",26.83626520493
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","1993",27.5812886867736
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","1997",27.7951200246739
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","2001",27.574037217131
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","2005",29.7981019117578
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","2009",29.4661718483069
"PRESIDENTE GENERAL DON OSCAR D GESTIDO","2013",28.4509666960091
"ROCHA","1981",45.8143734139589
"ROCHA","2017",40.8947154883936
"ROCHA","1985",44.7611013566857
"ROCHA","1989",45.6908500333038
"ROCHA","1993",44.0902118215045
"ROCHA","1997",43.1639453898179
"ROCHA","2001",42.1843337458095
"ROCHA","2005",43.7653640890903
"ROCHA","2009",43.3302567716682
"ROCHA","2013",43.1153089037125
"SILVIO PETTIROSSI INTL","1981",5.40002188533026
"SILVIO PETTIROSSI INTL","2017",4.14446137109735
"SILVIO PETTIROSSI INTL","1985",5.48615469032137
"SILVIO PETTIROSSI INTL","1989",5.28345317199557
"SILVIO PETTIROSSI INTL","1993",4.94864019035253
"SILVIO PETTIROSSI INTL","1997",4.30550714549895
"SILVIO PETTIROSSI INTL","2001",3.96351096963303
"SILVIO PETTIROSSI INTL","2005",3.98354503139035
"SILVIO PETTIROSSI INTL","2009",3.9691633479132
"SILVIO PETTIROSSI INTL","2013",4.42251517323757
"POSADAS","1981",6.95497172270768
"POSADAS","2017",5.48421744820212
"POSADAS","1985",7.00897339676089
"POSADAS","1989",6.9100331591668
"POSADAS","1993",6.87284266974564
"POSADAS","1997",6.13558932624892
"POSADAS","2001",5.67322231960532
"POSADAS","2005",6.00429022177249
"POSADAS","2009",6.02813685296371
"POSADAS","2013",5.69880176167169
"CHACALLUTA","1981",0
"CHACALLUTA","2017",0
"CHACALLUTA","1985",0.998705304544302
"CHACALLUTA","1989",0
"CHACALLUTA","1993",0
"CHACALLUTA","1997",0
"CHACALLUTA","2001",1.00024785506631
"CHACALLUTA","2005",1.0003344685052
"CHACALLUTA","2009",1.00136396099469
"CHACALLUTA","2013",0
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","1981",3.02299358282187
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","2017",0.998013615720623
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","1985",3.06007270499853
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","1989",4.00588273982669
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","1993",2.02387681398397
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","1997",2.011074527804
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","2001",2.33504854494836
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","2005",2.93261764550971
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","2009",1.01580467333173
"CORONEL CARLOS CIRIANI SANTA ROSA INTL","2013",0.999437776572421
"JORGE WILSTERMAN","1981",3.88547435204123
"JORGE WILSTERMAN","2017",0.723128530817348
"JORGE WILSTERMAN","1985",3.58056807137916
"JORGE WILSTERMAN","1989",2.54599465632691
"JORGE WILSTERMAN","1993",1.69588873947436
"JORGE WILSTERMAN","1997",1.55808276282265
"JORGE WILSTERMAN","2001",1.01611609695536
"JORGE WILSTERMAN","2005",0.968686960916784
"JORGE WILSTERMAN","2009",0.979549598792687
"JORGE WILSTERMAN","2013",0.995296557865828
"CATARATAS DEL IGUAZU","1981",6.63536199781595
"CATARATAS DEL IGUAZU","2017",6.07316202154436
"CATARATAS DEL IGUAZU","1985",7.17728790637057
"CATARATAS DEL IGUAZU","1989",6.9309700073145
"CATARATAS DEL IGUAZU","1993",7.1092919900351
"CATARATAS DEL IGUAZU","1997",6.27751528925012
"CATARATAS DEL IGUAZU","2001",5.99175788436162
"CATARATAS DEL IGUAZU","2005",6.79614334174482
"CATARATAS DEL IGUAZU","2009",6.04037709314645
"CATARATAS DEL IGUAZU","2013",6.04939670320894
"CATARATAS INTL","1981",4.83145685290805
"CATARATAS INTL","2017",5.37246893303546
"CATARATAS INTL","1985",5.07773486170231
"CATARATAS INTL","1989",4.98914524323396
"CATARATAS INTL","1993",6.29800111268264
"CATARATAS INTL","1997",4.9861012133627
"CATARATAS INTL","2001",4.98478616163095
"CATARATAS INTL","2005",5.90640508849924
"CATARATAS INTL","2009",5.72992408542888
"CATARATAS INTL","2013",6.06626724006358
"EL ALTO INTL","1981",78.7796435504388
"EL ALTO INTL","2017",72.375453612769
"EL ALTO INTL","1985",78.922408403394
"EL ALTO INTL","1989",77.5993367148076
"EL ALTO INTL","1993",77.3666460965742
"EL ALTO INTL","1997",77.0195477596371
"EL ALTO INTL","2001",75.855727846726
"EL ALTO INTL","2005",75.1762589979444
"EL ALTO INTL","2009",74.2770318903549
"EL ALTO INTL","2013",73.6385077069172
"LA FLORIDA","1981",50.1814237040107
"LA FLORIDA","2017",52.4247359153387
"LA FLORIDA","1985",52.4166619144034
"LA FLORIDA","1989",54.8168917986468
"LA FLORIDA","1993",53.928796480187
"LA FLORIDA","1997",55.3973514306887
"LA FLORIDA","2001",55.9836864444833
"LA FLORIDA","2005",57.7731823187814
"LA FLORIDA","2009",55.6980148203575
"LA FLORIDA","2013",55.6358029725811
"SAN JULIAN","1981",85.281294198639
"SAN JULIAN","2017",83.9358964470798
"SAN JULIAN","1985",84.5891854403621
"SAN JULIAN","1989",84.4160139550459
"SAN JULIAN","1993",84.1838434600122
"SAN JULIAN","1997",83.3076113069233
"SAN JULIAN","2001",83.6123051851091
"SAN JULIAN","2005",83.5613185442962
"SAN JULIAN","2009",83.9582366347768
"SAN JULIAN","2013",83.8562155101704
"EL TROMPILLO","1981",1.00389021469272
"EL TROMPILLO","2017",0.966536061620616
"EL TROMPILLO","1985",1.00913911438192
"EL TROMPILLO","1989",1.00216380045742
"EL TROMPILLO","1993",0
"EL TROMPILLO","1997",0
"EL TROMPILLO","2001",0
"EL TROMPILLO","2005",0.993670335512075
"EL TROMPILLO","2009",1.00124412899171
"EL TROMPILLO","2013",1.00029583443813
"SALGADO FILHO","1981",9.930606790605
"SALGADO FILHO","2017",12.0825555050963
"SALGADO FILHO","1985",12.0028475201881
"SALGADO FILHO","1989",12.1446717788458
"SALGADO FILHO","1993",13.9254335735716
"SALGADO FILHO","1997",13.0770730454967
"SALGADO FILHO","2001",10.8287772426395
"SALGADO FILHO","2005",11.0088037676319
"SALGADO FILHO","2009",11.087011496621
"SALGADO FILHO","2013",12.107193192879
"RIO GALLEGOS","1981",81.6625031445428
"RIO GALLEGOS","2017",82.5000516251803
"RIO GALLEGOS","1985",81.8464006625991
"RIO GALLEGOS","1989",81.1022143414148
"RIO GALLEGOS","1993",81.236555168728
"RIO GALLEGOS","1997",80.3461303995191
"RIO GALLEGOS","2001",79.8918420951823
"RIO GALLEGOS","2005",80.2724158090593
"RIO GALLEGOS","2009",81.1729795178744
"RIO GALLEGOS","2013",81.5582625300085
"TTE AV JORGE HENRICH ARAUZ","1981",0
"TTE AV JORGE HENRICH ARAUZ","2017",0
"TTE AV JORGE HENRICH ARAUZ","1985",0
"TTE AV JORGE HENRICH ARAUZ","1989",0
"TTE AV JORGE HENRICH ARAUZ","1993",0
"TTE AV JORGE HENRICH ARAUZ","1997",0
"TTE AV JORGE HENRICH ARAUZ","2001",0
"TTE AV JORGE HENRICH ARAUZ","2005",0
"TTE AV JORGE HENRICH ARAUZ","2009",0
"TTE AV JORGE HENRICH ARAUZ","2013",0
"CAMPO GRANDE","1981",0
"CAMPO GRANDE","2017",0
"CAMPO GRANDE","1985",0
"CAMPO GRANDE","1989",0
"CAMPO GRANDE","1993",0
"CAMPO GRANDE","1997",0
"CAMPO GRANDE","2001",0
"CAMPO GRANDE","2005",0
"CAMPO GRANDE","2009",0
"CAMPO GRANDE","2013",0
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","1981",45.08075947315
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","2017",29.0794605376132
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","1985",44.7285490949093
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","1989",40.9349695015337
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","1993",39.0952216415358
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","1997",38.1374080264231
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","2001",34.1239966421708
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","2005",34.438875119039
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","2009",31.3939297551642
"TENIENTE ALEJANDRO VELASCO ASTETE INTL","2013",29.9703487968136
"PISCO INTL","1981",0
"PISCO INTL","2017",0
"PISCO INTL","1985",0
"PISCO INTL","1989",0
"PISCO INTL","1993",0
"PISCO INTL","1997",0
"PISCO INTL","2001",0
"PISCO INTL","2005",0
"PISCO INTL","2009",0
"PISCO INTL","2013",0
"LONDRINA 2","1981",1.00589810585323
"LONDRINA 2","2017",1.00996027883969
"LONDRINA 2","1985",1.00749662463618
"LONDRINA 2","1989",1.00379874617053
"LONDRINA 2","1993",1.00448981001914
"LONDRINA 2","1997",1.00650806492368
"LONDRINA 2","2001",1.00249004892322
"LONDRINA 2","2005",1.00548092760783
"LONDRINA 2","2009",1.00355362536135
"LONDRINA 2","2013",1.00551195420709
"CARLOS IBANEZ DEL CAMPO INTL","1981",81.5258058649724
