"station_name","Elevation","Latitude","Longitude","CTRY","observed_SWC","X1981","X1985","X1989","X1993","X1997","X2001","X2005","X2009","X2013","X2017","rcp45_2050_pessimistic","rcp45_2050_intermediate","rcp45_2050_optimistic","rcp45_2085_pessimistic","rcp45_2085_intermediate","rcp45_2085_optimistic","rcp85_2050_pessimistic","rcp85_2050_intermediate","rcp85_2050_optimistic","rcp85_2085_pessimistic","rcp85_2085_intermediate","rcp85_2085_optimistic","avg_temp_jul","avg_temp_aug","min_temp_jul","min_temp_aug","max_temp_jul","max_temp_aug","obs_avg_temp_jul","obs_tmin_jul","obs_tmax_jul","sd_obs_avg_temp_jul","sd_obs_tmin_jul","sd_obs_tmax_jul","obs_avg_temp_aug","obs_tmin_aug","obs_tmax_aug","sd_obs_avg_temp_aug","sd_obs_tmin_aug","sd_obs_tmax_aug","outlier","outlier_tmin_jul","outlier_tmean_jul","outlier_tmax_jul"
"Maquehue Temuco Ad.",92,-38.77,-72.6369,"CI",82.8304363204395,82.5004216913251,83.5183144321454,83.1749102871618,81.9187068273004,80.9104718888575,81.4216877826821,82.3157665556591,82.4627416265103,82.4307534434602,81.8083306866747,73.8880722515116,76.0360227493275,78.1275242401447,74.0023728585241,75.9642796181951,80.3479846466189,71.2762309166015,72.4041776408885,76.0790328583301,62.3268260685099,67.7039103843772,74.3768895303007,7.5,8.10000038146973,3.40000009536743,3.40000009536743,11.5,12.6999998092651,7.71,3.79,11.64,2.81,4.24,2.41,8.68,4.06,13.3,2.5,4,2.53,FALSE,FALSE,FALSE,FALSE
"Maquinchao",887,-41.25,-68.73,"AR",75.666523687012,78.2594517983453,77.3706271996598,77.1604719223869,77.852777346608,77.4748488964724,78.6808419983736,78.1074581237208,79.5522232827516,79.041520774148,79.084477891769,78.2380099772485,79.0527819127565,79.770772874722,79.0176021214033,79.431321140919,80.5181493941724,78.2410584824139,78.9344343331759,80.1380806875718,78.2473582250683,79.3112487091103,80.2332529183081,1.89999997615814,3.79999995231628,-3.40000009536743,-2.59999990463257,7.19999980926514,10.1000003814697,0.71,-4.57,5.99,4.5,5.5,4.66,3.4,-2.75,9.55,3.33,4.35,4.13,FALSE,FALSE,FALSE,FALSE
"MAR DEL PLATA",21.6,-37.934,-57.573,"AR",67.7295274827961,70.7012217320498,69.7052347591307,70.2521622540194,69.6591997790492,68.0227207021276,68.6338316692697,69.3450183546556,68.1886514073212,67.1477214301603,65.9301806925623,57.9462561705768,61.9634715946631,63.1915578596115,60.3168048856886,62.6764180418386,65.7032465931469,53.784932130065,58.4243256174,60.0920756339706,44.6910660948132,53.3647769078871,56.8043507936032,7.90000009536743,9.10000038146973,3.29999995231628,3.79999995231628,12.5,14.3999996185303,8.23,3.23,13.22,3.11,4.25,3.4,9.89,4.27,15.51,3.07,3.89,3.95,FALSE,FALSE,FALSE,FALSE
"MARCOS JUAREZ",110,-32.684,-62.158,"AR",38.5274547599257,41.3926507278343,40.296309420095,40.7490709116864,40.8463194787235,38.4246441919722,39.560325606697,41.1033866025127,40.1020542845381,39.0795452092098,38.1487846690466,28.9386532905352,30.684826364547,33.3249896230238,30.9064936074662,31.6111416738033,35.3786450499233,26.4167364732882,27.7561538749844,30.3921921377151,20.2716599960363,24.8050878776512,28.8572406263578,9.69999980926514,11.3999996185303,3.40000009536743,4.30000019073486,15.8999996185303,18.3999996185303,10.52,4.01,17.04,3.98,5.1,4.28,12.86,5.55,20.16,4.15,4.77,4.96,FALSE,FALSE,FALSE,FALSE
"MARECHAL RONDON",188.1,-15.653,-56.117,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6000003814697,24.2000007629395,15.1999998092651,16.6000003814697,29.8999996185303,31.7999992370605,25.15,18.55,31.76,3.78,3.69,4.44,27.1,20.47,33.73,3.63,3.64,4.17,FALSE,TRUE,TRUE,FALSE
"MATECANA",1346,4.813,-75.74,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8999996185303,21.7999992370605,16.3999996185303,16.2999992370605,27.2999992370605,27.2999992370605,21.88,17.44,26.32,1.41,1.75,2.05,22.05,17.37,26.73,1.45,1.68,2.17,FALSE,FALSE,FALSE,FALSE
"MINISTRO PISTARINI",20.4,-34.822,-58.536,"AR",47.615556603035,51.3440397080933,49.1845335076559,49.5777947378392,47.8591376979766,47.1033790612494,48.1472927536042,48.4556845144052,47.5638043498784,46.4139907370227,43.8292926782324,35.9938605288982,37.6499367133092,41.2143718011815,37.252033139017,39.1471758775751,43.3170946048877,32.1354057349106,35.6527942010762,37.8085927084877,24.4963790935195,29.615323388774,37.4675835420352,10.3000001907349,11.8999996185303,5.5,6.5,15.1000003814697,17.2999992370605,10.05,4.65,15.45,3.84,4.71,3.83,12.13,6.11,18.16,3.84,4.41,4.15,FALSE,FALSE,FALSE,FALSE
"Neuquen",271,-38.95,-67.97,"AR",69.8756422969053,72.0675505492788,71.9961195085652,71.5364863875755,71.3130282995589,70.3804033329538,71.9013783587375,71.4924145390876,70.0319988954443,68.1780528981308,67.8597327470152,64.7972137454528,66.1901347653729,67.9373002545113,65.8000215287137,68.0375372891892,69.274631550639,63.0470345050996,64.3506760460514,65.8167154948534,57.2814947991741,59.6002360868365,64.5416821409525,6.30000019073486,8.5,-0.100000001490116,1.20000004768372,12.6999998092651,15.8999996185303,6.28,-0.07,12.62,3.27,3.92,4.14,8.79,1.55,16.02,3.28,3.93,4.32,FALSE,FALSE,FALSE,FALSE
"NUEVA HESPERIDES INTL",57,-31.433,-57.983,"UY",25.5069936824188,24.783127661593,23.6055804750195,24.3998968973674,23.8564909008774,23.4530370399293,25.6091414846669,29.4106872939205,28.7959299450438,29.041159565121,27.6011642164121,17.3158354427309,19.1837641303705,20.5381261276885,18.8354299435143,20.8771568420584,21.9033328696566,15.5529120413629,16.8532406191226,18.4097762425987,9.51062222373582,13.8007329408258,16.996171218709,12.1999998092651,13.8000001907349,6.90000009536743,7.80000019073486,17.5,19.7999992370605,13.07,7.37,18.78,4.51,5.34,4.53,15.22,8.76,21.68,4.45,4.94,4.89,FALSE,FALSE,FALSE,FALSE
"Paloma Embalse",320,-30.6958,-71.0361,"CI",30.3658636118172,35.2050848912841,35.6615076807539,34.8569968738693,32.819675823592,31.6519827032557,29.9840845958265,31.9747364121877,31.9242642438664,31.9351589912112,32.3850359328085,15.727406181372,17.1507579640788,21.0541545203081,12.19619388728,19.1033246612246,22.9937173097296,10.993040206262,13.0155556291387,16.8425410208972,3.97689410420228,6.05833935679141,11.8191431838478,10.8000001907349,11.8000001907349,6.19999980926514,7,15.5,16.7000007629395,12.36,6.77,17.95,2.24,2.18,3.9,13.64,7.52,19.75,2.21,2.21,3.91,TRUE,FALSE,FALSE,TRUE
"Parral",175,-36.1878,-71.8283,"CI",76.7789132617178,81.788881914174,81.822253346194,82.0046457755434,80.1881827916104,77.858785266274,76.2408453266635,77.7092170294502,77.4674439104624,78.7113889948192,77.8421981187457,65.8203617048529,67.8437884303091,71.6574707655407,65.8217796652774,68.9694201669276,74.9101288008427,62.8323784946515,64.4262567295646,68.5851524737197,52.8205544960903,57.741609719099,66.2574194828041,7.80000019073486,8.60000038146973,3.5,3.59999990463257,12.1000003814697,13.6999998092651,7.7,3.62,11.77,2.52,3.71,2.69,9.14,4.19,14.09,2.41,3.55,2.86,FALSE,FALSE,FALSE,FALSE
"PASO DE LOS LIBRES",70.1,-29.689,-57.152,"AR",18.9200256666533,17.8085322098541,17.1623476568033,17.1854138392825,17.4841290824434,15.9379075286504,15.7664360293898,17.7627900527339,16.8981759785514,16.0817867175131,15.1033615877657,7.9954536091278,9.59351558224489,10.3358872761304,8.87134260687528,10.1471915483849,11.1542968768457,6.41333189548414,7.3637210806146,8.88386694097205,4.31483573496754,5.38712836066617,7.77436111473498,13.6000003814697,15.3000001907349,8.39999961853027,9.60000038146973,18.8999996185303,21,14.25,8.86,19.63,4.74,5.08,5.14,16.49,10.46,22.52,4.6,4.74,5.25,FALSE,FALSE,FALSE,FALSE
"PASO DE LOS TOROS",75,-32.8,-56.517,"UY",38.4292811100095,38.2250268330199,35.7381447657669,36.5804440005045,35.468304895795,33.9161390288737,32.4991919326108,34.3583791730596,34.7873392428683,35.4172499230458,34.5956118051233,25.0854992118828,26.7471400748072,29.0213080951024,26.4046114881123,28.3279477201297,30.5142627303137,22.2103728770836,24.3512066661888,26.5732548815555,14.9859983167743,20.6398602590748,24.3750407883074,11.1000003814697,12.6999998092651,5.80000019073486,6.80000019073486,16.3999996185303,18.6000003814697,11.52,6.4,16.63,4.16,4.69,4.58,13.69,7.83,19.54,4.1,4.29,4.84,FALSE,FALSE,FALSE,FALSE
"Pichoy Valdivia Ad.",21,-39.6506,-73.0808,"CI",84.9121791452563,85.9131535346205,86.0466032658924,86.5803166841615,85.5917184483878,85.3143704581998,85.3529147148387,85.5068943465558,85.329000706326,85.3508826674413,84.99130362914,79.1497322443825,81.0054171214297,81.9970997600398,79.2096438212194,80.8072286337847,84.3400841675607,76.8672685938506,78.4729591280256,80.8417235094714,69.2777206326562,73.0236840236685,79.1170890773428,7.40000009536743,8,3.5,3.70000004768372,11.3000001907349,12.1999998092651,7.36,4.01,10.7,3.05,4.29,2.53,8.23,4.04,12.42,2.5,4,2.25,FALSE,FALSE,FALSE,FALSE
"Pirque",659,-33.6736,-70.5869,"CI",64.8452104657928,69.1313452634477,68.2981424313452,67.7467523104642,63.6724917020269,63.5785744761038,63.5131896143112,65.0947081987106,63.5435180016775,63.4856620440669,62.2008430494561,49.6212738031034,55.3970347237585,58.5382528545043,50.4450640179495,58.2902684292431,61.8204690351562,47.3319278022658,50.4041349785293,55.8763629743621,34.5266231699201,44.75644224486,55.0152652109795,8.60000038146973,10,2.90000009536743,4,14.3000001907349,16,8.23,1.45,15.02,2.6,3.21,4.75,9.64,2.7,16.58,2.58,3.23,4.48,FALSE,FALSE,FALSE,FALSE
"PISCO INTL",11.9,-13.745,-76.22,"PE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16.7000007629395,13.8000001907349,13.5,20.2000007629395,19.7999992370605,17.66,13.86,21.46,1.74,2.29,1.97,17.45,13.78,21.12,1.46,2.05,1.61,FALSE,FALSE,FALSE,FALSE
"PONTA PELADA",81.4,-3.146,-59.986,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7000007629395,27.2999992370605,22.2000007629395,22.6000003814697,31.1000003814697,32,27.65,23.98,31.32,1.44,1.29,1.97,28.2,24.29,32.11,1.4,1.41,1.77,FALSE,FALSE,FALSE,FALSE
"POSADAS",131.1,-27.386,-55.971,"AR",6.85538391083553,6.95497172270768,7.00897339676089,6.9100331591668,6.87284266974564,6.13558932624892,5.67322231960532,6.00429022177249,6.02813685296371,5.69880176167169,5.48421744820212,2.21921033290085,3.16346079712901,3.98507172557194,2.85215006564832,3.20054549238705,4.0142485139238,1.98846886462852,2.36391712144416,3.00386959416937,0.998282853611238,1.0043896208075,2.01531748265557,16.1000003814697,17.3999996185303,10.5,11.3000001907349,21.7999992370605,23.3999996185303,16.87,11.3,22.45,5.09,5.42,5.41,18.99,13.07,24.91,4.83,4.96,5.51,FALSE,FALSE,FALSE,FALSE
"Potrero Grande",445,-35.1833,-71.0978,"CI",79.8450776740183,79.7972243536096,78.6362183266674,79.0494994162198,77.9426282908789,77.2169102408207,78.7534070937782,79.6287541889815,78.9673375726361,79.7745401658467,78.8828254391183,70.7246789918707,73.1348295742855,75.0975848724002,69.4254564618047,75.4306309959483,78.0944594715571,67.2482231694553,70.2554427160012,74.1057682203863,56.3959231715369,61.6406310556713,73.2088747436296,6.5,7.59999990463257,2,2.40000009536743,10.8999996185303,12.8999996185303,6.87,1.42,12.31,2.74,3.71,3.5,8.21,2.13,14.29,2.45,3.6,3.42,FALSE,FALSE,FALSE,FALSE
"PRESIDENTE GENERAL DON OSCAR D GESTIDO",223,-30.975,-55.476,"UY",28.0159906437603,27.1827048762004,27.4503280483232,26.83626520493,27.5812886867736,27.7951200246739,27.574037217131,29.7981019117578,29.4661718483069,28.4509666960091,26.8851578028693,14.6629550252234,16.788030107489,18.41018533856,15.7757852082777,17.3708775173989,19.2871902053481,12.780882023313,14.1999401667183,15.7775013682592,8.00290479177889,10.4108434493972,14.0468893515041,12.5,14,7.40000009536743,8.39999961853027,17.6000003814697,19.6000003814697,12.76,7.97,17.54,4.56,4.87,4.98,14.85,9.38,20.33,4.48,4.61,5.12,FALSE,FALSE,FALSE,FALSE
"PRESIDENTE JUSCELINO KUBITSCHEK",1060.4,-15.863,-47.913,"BR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,20.2999992370605,11.5,13.3000001907349,25.6000003814697,27.2999992370605,19.03,11.43,26.63,1.62,2.18,2.11,20.75,13.15,28.34,1.86,2.46,2.34,FALSE,FALSE,FALSE,FALSE
"PRESIDENTE PERON",272.8,-38.949,-68.156,"AR",66.0879936417375,70.6656984580695,70.7361956811733,70.0609268693315,68.3997751560028,66.7532837074643,67.9464473961302,67.304166435455,65.7137694783332,64.6976004427979,63.7020964825479,63.0875367061089,64.8367579757396,66.8683618558358,64.5308723747355,66.8521066031515,68.3177096482582,60.8335914003344,62.4962188594072,64.9200056294528,55.742101980336,59.0281084549688,63.5596980305718,6,8.30000019073486,-0.200000002980232,1.10000002384186,12.3000001907349,15.6000003814697,6.57,0.03,13.11,3.29,4,4.06,9.04,1.57,16.51,3.39,3.98,4.31,FALSE,FALSE,FALSE,FALSE
"Pudahuel Santiago",482,-33.3919,-70.7944,"CI",63.6724596012597,69.5330798042942,68.2218824416977,68.0959470687221,65.4242108647886,64.8917315090948,65.2205895928882,64.7234988656801,62.6825564439455,61.9633189748432,61.2962550707944,50.7913953977846,56.0801404327617,59.1446948093515,51.2593311300292,58.1259653482093,62.4415537671228,46.2742203790466,49.7225848718442,56.137567386169,34.5526011063632,43.2342933743321,53.7653881199435,8.19999980926514,9.60000038146973,2.70000004768372,3.79999995231628,13.6999998092651,15.3999996185303,8.44,2.29,14.6,2.22,3.48,3.97,9.87,3.25,16.48,2.31,3.45,4.02,FALSE,FALSE,FALSE,FALSE
"Punta Arenas",38,-53.0033,-70.845,"CI",77.6582494799151,79.9579215747322,79.7425544761954,79.3560630223574,79.9157997760121,79.9524834807485,80.7395766518948,81.7242310229158,82.319611891061,82.7316963907269,82.8233103626189,84.9925763462451,85.9012551193346,86.7834628971699,85.2333329267373,86.8586357348886,88.5054761638017,85.6287207191036,87.1429540849585,88.2047084583921,88.9279840327801,91.6749966484876,92.3994679364749,1.29999995231628,2.29999995231628,-1.60000002384186,-0.800000011920929,4.19999980926514,5.5,1.41,-1.09,3.91,2.68,3.28,2.54,2.73,-0.08,5.55,2.21,2.54,2.44,FALSE,FALSE,FALSE,FALSE
"Punta Arenas 2",5,-53.1233,-70.8772,"CI",81.5269320210353,81.3276112773838,81.6255721092039,82.1296483033739,82.9680456742062,82.8296269390103,83.970052603574,84.5411896745627,85.107095978241,85.5884386278449,85.190122054044,86.9902863207026,87.8071372732265,88.3474739944815,87.1790521638781,88.4945020228079,89.9311745558233,87.8737799658105,88.905329784031,89.4258354326529,90.4479180967403,92.4930991155134,92.9938289004505,1.5,2.5,-1.29999995231628,-0.600000023841858,4.30000019073486,5.5,1.96,-0.99,4.92,2.54,2.96,2.53,3.07,-0.14,6.28,2.19,2.46,2.45,FALSE,FALSE,FALSE,FALSE
"Quillota",130,-32.8958,-71.2092,"CI",49.4439249126295,55.9429413100922,54.3124344109006,55.0974829836318,50.5849972386154,50.2586962705529,51.0198482018109,52.0558209869435,51.8647394606519,52.6330245258532,50.988427130191,34.3112463806399,38.7672897242703,42.0258891021739,32.4481420268511,39.8579135136742,46.2625518028767,29.0496946788901,32.7878930288722,38.0611761856261,17.7432953541261,23.7367219037851,34.6065100239231,10.8999996185303,11.8000001907349,5.5,6,16.2999992370605,17.5,10.63,4.56,16.69,2.15,3.37,3.46,11.68,5.42,17.94,2.18,3.32,3.68,FALSE,FALSE,FALSE,FALSE
"Quinta Normal Santiago",527,-33.445,-70.6828,"CI",56.5078748960243,62.4434567632056,62.1380168731484,61.8032903214353,58.4249436598402,58.5538583751359,58.6155147220979,58.3962316229208,55.5338390542954,55.1785119304104,53.9458793387912,41.2748806349879,46.0027748072489,49.9596149819129,41.7531085708191,48.6893651277878,54.0598868463882,37.7536117059707,40.2337271937809,47.0665319348815,23.6615235412357,34.6801656510443,44.6192707150583,8.80000019073486,10.3000001907349,3.20000004768372,4.30000019073486,14.3999996185303,16.2999992370605,9.48,3.74,15.22,2.31,2.95,4.26,11.03,4.88,17.18,2.47,2.96,4.34,FALSE,FALSE,FALSE,FALSE
"RECONQUISTA AERO",48,-29.183,-59.7,"AR",16.9750555160667,18.7115126433309,17.8213021721622,17.1419364697007,15.9175231767108,15.5854762087345,14.3300744363987,15.8938545866091,14.904116303245,14.5151847284303,14.0658379915189,8.08022354617478,9.05147828820714,10.5965159159099,9.12445160542413,10.4694701930913,11.4884884768628,6.72996124737484,7.47743114021046,8.95774108894506,4.35784508125673,5.51589725318877,7.92308861125304,13.8000001907349,15.3999996185303,8.10000038146973,9.30000019073486,19.3999996185303,21.6000003814697,14.19,8.67,19.72,4.84,5.32,5.29,16.56,10.34,22.78,4.97,5.03,5.83,FALSE,FALSE,FALSE,FALSE
"RESISTENCIA",52.7,-27.45,-59.056,"AR",11.8678455642694,10.0198955771457,10.2608051609558,10.0709517527539,10.6532349739844,9.2305474693369,8.74263967302113,9.61781038184691,9.11336344285337,9.40596067932418,8.72064483731128,4.6070342522131,5.13073634077148,6.21752934701133,5.19144579149989,6.14185920883705,6.72084492143228,4.01284690160017,4.58922048185059,5.24843049381526,2.06473468257033,2.98783731899238,5.29294421888429,14.8000001907349,16.7999992370605,9.10000038146973,10.6999998092651,20.5,22.7999992370605,15.65,9.57,21.73,5.4,6.13,5.67,17.8,11.24,24.35,5.28,5.57,6.02,FALSE,FALSE,FALSE,FALSE
"RIO CUARTO AREA DE MATERIAL",420.9,-33.085,-64.261,"AR",45.9002344271777,50.4911932401737,49.1921288177246,49.2321833565702,49.1386344996483,47.1388346286875,47.0999772024588,46.8665360564678,44.1943871731137,42.0664972963307,40.7613034913454,34.290379519322,36.2903897833482,38.836433778979,35.9456980655323,38.096434064199,42.0475147329376,31.2018642434173,33.2581543047168,36.2605312869357,23.7702327334561,29.9812429063979,36.5559212445925,9.10000038146973,11.1000003814697,2.90000009536743,4.19999980926514,15.3000001907349,18,9.98,4.03,15.92,3.56,3.69,4.71,12.41,5.86,18.95,4.12,3.94,5.42,FALSE,FALSE,FALSE,FALSE
"RIO GALLEGOS",18.6,-51.609,-69.313,"AR",79.1944677007274,81.6625031445428,81.8464006625991,81.1022143414148,81.236555168728,80.3461303995191,79.8918420951823,80.2724158090593,81.1729795178744,81.5582625300085,82.5000516251803,83.4931894234752,84.3837198314559,84.6974786300905,84.2989538341688,84.8774889487977,85.96155036132,84.4082558754553,85.1386708194295,85.4610559867053,86.4478975538023,86.968601004648,87.5293647137454,1.10000002384186,3.20000004768372,-2.20000004768372,-0.600000023841858,4.5,6.90000009536743,1.51,-2.22,5.23,3.36,3.99,3.41,3.9,-0.34,8.14,2.63,2.84,3.2,FALSE,FALSE,FALSE,FALSE
"RIO GRANDE 2",19.8,-53.778,-67.749,"AR",71.1556998436467,75.1496832021494,75.1360270050918,73.1533648726454,74.0387629136721,73.5171376924291,74.4375807881715,75.0455531834295,76.5763535441201,77.6076154705079,78.4523616595961,79.4823494345725,80.6118039686953,81.37158739535,79.3673011307252,81.6428545829494,82.7669582786826,80.4205442612247,81.9104636874945,82.8293419456387,83.4230762664078,85.9671051126606,87.31332969296,0.400000005960464,2,-2.20000004768372,-1.10000002384186,3.09999990463257,5,0.13,-2.67,2.94,3.27,4.06,3.05,2.06,-1.09,5.2,2.42,2.76,2.78,FALSE,FALSE,FALSE,FALSE
"Rivadavia",820,-29.9772,-70.5617,"CI",18.0524643653095,21.8765230211234,20.0209508290018,19.5959810690292,18.4258786442972,17.7523561187872,17.7330072323089,19.5881543955164,19.6486209732675,20.5178185660434,21.7078654737701,9.47204849728641,10.1867424746374,12.154948712441,7.93372532287223,10.4394687087307,11.8404219637339,7.19867567672558,7.90490155838461,10.0731024130771,2.93096542439852,3.90589130164295,5.92256996408945,10.3999996185303,10.8000001907349,5,5.19999980926514,15.6999998092651,16.3999996185303,14.08,7.33,20.84,4.08,3.36,5.58,15.23,7.93,22.52,3.7,3.26,5.02,TRUE,TRUE,TRUE,TRUE
"ROCHA",18,-34.483,-54.3,"UY",42.3588163788012,45.8143734139589,44.7611013566857,45.6908500333038,44.0902118215045,43.1639453898179,42.1843337458095,43.7653640890903,43.3302567716682,43.1153089037125,40.8947154883936,29.8583782951928,32.2211238325294,34.8801593457344,29.8567463480765,33.519544443725,35.3580524992536,25.6926295504713,28.7754594437215,31.0131492840784,18.5481359357598,23.2877584246955,26.6770842746259,10.8000001907349,11.6000003814697,6.80000019073486,7.40000009536743,14.8000001907349,15.8000001907349,11.06,6.3,15.82,3.58,4.4,3.85,12.43,7.06,17.81,3.46,4.22,3.95,FALSE,FALSE,FALSE,FALSE
"ROSARIO",25.9,-32.904,-60.785,"AR",40.4115421445412,42.6140638033216,41.8758836404856,42.6581705920885,39.7285466433977,37.7365603458729,37.3976568391063,38.8888867321907,37.4251486128564,36.6862513249362,36.9639409583433,28.3713544965181,29.9445171192192,31.5175118035222,30.1805713861746,31.3693987405771,34.9580094550823,25.211438204831,26.969683493717,29.491730107043,19.0498265780281,23.8167482617205,27.1069185031989,10.3999996185303,11.8999996185303,4.80000019073486,5.59999990463257,16,18.2000007629395,10.6,4.8,16.39,4.01,5.23,3.93,12.98,6.46,19.5,4.19,5.04,4.6,FALSE,FALSE,FALSE,FALSE
"SALGADO FILHO",3.4,-29.994,-51.171,"BR",11.3073883520998,9.930606790605,12.0028475201881,12.1446717788458,13.9254335735716,13.0770730454967,10.8287772426395,11.0088037676319,11.087011496621,12.107193192879,12.0825555050963,6.02931542707471,6.56122495062084,8.455735722366,6.01706531952712,8.04294576303118,8.87189988719851,4.92642150036849,5.02571474819581,6.48043910569776,2.02079637262074,3.01741576963974,4.93356167424866,15.1999998092651,16,11,11.8000001907349,19.3999996185303,20.2999992370605,15.12,10.05,20.19,3.94,4.03,5.12,16.74,11.33,22.14,3.66,3.89,4.87,FALSE,FALSE,FALSE,FALSE
"SALTA",1246,-24.856,-65.486,"AR",25.5654730097444,28.1179391593948,28.4023012656189,29.3153883803615,28.5294536590263,27.26487597752,24.9737695546178,25.7105701195153,24.3865789052154,25.8826641566334,25.0834901765168,13.4219624360333,16.3775290732577,18.1638952019482,15.596457106895,16.6891640201275,19.4141653982747,10.6343694509939,12.9614975708369,15.4272181986506,5.87437650419417,9.07164031996649,12.3902861251344,10.6999998092651,13.1000003814697,2.70000004768372,4.90000009536743,18.6000003814697,21.2999992370605,11.48,2.97,19.99,4.22,4.34,6,14,5.25,22.76,4.25,4.16,6.12,FALSE,FALSE,FALSE,FALSE
"SAN CARLOS DE BARILOCHE",846.1,-41.151,-71.158,"AR",83.4062493816763,84.0205300607704,83.4497500155485,82.7302576790516,82.8674670267246,82.448382479929,82.4148283284408,82.1084803626129,81.9650944798486,82.0623134384267,82.6613059467563,84.1237625207619,84.4496372624399,84.6375721001087,84.6209073765822,84.8817435994451,85.4353083922012,84.0314788629328,84.6960757105953,85.3216351345759,84.0947290549496,85.1246744986765,85.8837164697241,2.20000004768372,3.29999995231628,-1.89999997615814,-1.39999997615814,6.40000009536743,8.10000038146973,2.71,-1.58,7.01,3.41,4.4,3.58,3.89,-0.97,8.76,2.84,3.93,3.47,FALSE,FALSE,FALSE,FALSE
"SAN JUAN",597.1,-31.571,-68.418,"AR",45.4469636099595,47.751653141449,46.5390028930414,45.382661677299,44.7064754281555,43.4598347616884,43.7489366865607,44.4113685137922,43.0480935760579,41.4866801896894,41.0418114327398,32.4456876911193,36.1656339298843,37.9172397397404,35.2826297820773,38.2193746616103,41.5055203315154,29.710271133004,33.347526851654,36.280629281026,22.6565344769976,28.2020392259982,30.363403200984,8.19999980926514,11,0.100000001490116,2.29999995231628,16.2000007629395,19.7000007629395,8.77,0.68,16.86,3.38,3.93,4.49,11.83,3.05,20.62,3.68,4.01,4.9,FALSE,FALSE,FALSE,FALSE
"SAN JULIAN",57.9,-49.307,-67.803,"AR",83.1162937535548,85.281294198639,84.5891854403621,84.4160139550459,84.1838434600122,83.3076113069233,83.6123051851091,83.5613185442962,83.9582366347768,83.8562155101704,83.9358964470798,83.8063240998626,84.256197492984,84.486508635459,84.1262878770463,84.7398289902308,85.3278505893449,83.0782278089387,84.1328951396476,84.3072329649764,81.3890121723292,82.6499910566727,84.034315903946,3.40000009536743,5.59999990463257,-0.300000011920929,0.899999976158142,7,10.1999998092651,3.64,-0.22,7.51,3.67,3.81,4.17,5.74,0.98,10.51,3.09,3.13,3.8,FALSE,FALSE,FALSE,FALSE
"SAN LUIS",709.9,-33.273,-66.356,"AR",40.1837638640366,42.293253329879,41.9347100011664,41.3894828130719,40.2432444810579,39.8028279784448,38.5732658143534,40.6846205413294,37.4622078573193,35.9744316924302,35.4876973399496,27.0735336315905,28.5092856044555,31.7996291377741,27.8469791860931,31.230710586241,33.2310906237612,23.8006829278452,25.913978183514,27.2172483643344,19.7420259444726,20.9344341626552,25.8466828076506,9.69999980926514,12.1000003814697,2.90000009536743,4.90000009536743,16.3999996185303,19.2999992370605,10.4,3.76,17.03,3.85,4,4.81,13.05,6.05,20.05,4.24,4.42,5.08,FALSE,FALSE,FALSE,FALSE
"SAN RAFAEL",752.9,-34.588,-68.403,"AR",51.3881367658942,58.590543833935,56.4478766230768,57.4098828739038,55.4757212368686,54.7559978744819,55.8157970411921,55.6791020389574,53.8825973514236,52.3275680388606,50.6890078908905,44.1879993495834,45.3964180692426,49.0431401680034,45.2757084757017,48.4462890248674,52.1471816221786,40.7819741212424,42.7057527406573,46.6714305140787,32.0455164837657,37.3906032130253,43.6155156640847,5.69999980926514,7.80000019073486,-1.60000002384186,-0.100000001490116,13.1000003814697,15.6000003814697,8.42,1.1,15.74,3.49,3.44,4.81,10.66,2.61,18.71,3.79,3.54,5.13,TRUE,TRUE,TRUE,TRUE
"Santa Juana",560,-28.6672,-70.6625,"CI",15.0681472887127,19.1649636154434,18.1866696887756,16.3218522604081,15.0473701404712,13.5813392394664,13.8105975000656,16.0808998262249,13.5664327115137,15.3630408794736,16.3194000388999,5.10945180594703,7.00323804428319,8.62874167076148,5.10045502514458,7.03602523819836,9.01857812225268,3.01395491588073,4.59279750651239,5.90295708046968,0.885594423921075,1.01050367505037,3.01684410947572,10.8999996185303,11.6000003814697,5.09999990463257,5.69999980926514,16.7000007629395,17.6000003814697,14.37,7.79,20.96,3.3,2.9,4.77,15.19,8.2,22.18,3.15,2.84,4.51,TRUE,TRUE,TRUE,TRUE
"SANTA ROSA",192,-36.588,-64.276,"AR",55.0607894120049,59.8969278273053,58.8259980472776,58.2574395169011,57.9884530521563,56.5413066514752,56.0405823602068,57.1281538286794,54.1379153739244,51.9220563429076,51.2230912806572,48.43619811903,50.6370317245423,52.8348385624994,49.8538309491224,51.7080526856889,55.5148211466775,45.9878096852978,47.2199069515864,50.2149280245584,38.0884276046955,43.2405690420287,50.4230680083942,7.69999980926514,9.69999980926514,1.39999997615814,2.59999990463257,14,16.8999996185303,8.31,1.95,14.67,3.44,4.37,4.1,10.65,3.49,17.82,3.84,4.24,4.78,FALSE,FALSE,FALSE,FALSE
